"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the added item name via cart preview","1726","testAddedItemNameViaCartPreview","CrossBrowserSuite","Sun May 18 14:07:34 GMT 2025","passed","Sun May 18 14:07:36 GMT 2025","com.opencart.test.CartTest","EdgeTest","com.opencart.test.CartTest","testAddedItemNameViaCartPreview"
"Verify a registered user can log in","2122","testLogin","CrossBrowserSuite","Sun May 18 14:07:32 GMT 2025","passed","Sun May 18 14:07:34 GMT 2025","com.opencart.test.LoginTest","EdgeTest","com.opencart.test.LoginTest","testLogin"
"Verify the added item name via cart","1581","testAddedItemNameViaCart","CrossBrowserSuite","Sun May 18 14:06:03 GMT 2025","passed","Sun May 18 14:06:04 GMT 2025","com.opencart.test.CartTest","ChromeTest","com.opencart.test.CartTest","testAddedItemNameViaCart"
"Verify the opened product name","1741","testProductName","CrossBrowserSuite","Sun May 18 14:07:08 GMT 2025","passed","Sun May 18 14:07:10 GMT 2025","com.opencart.test.ProductTest","FirefoxTest","com.opencart.test.ProductTest","testProductName"
"TC_03 Verify the Store navigation menu options without dropdown","1453","testNavigationBarMenuWithoutDropdown","CrossBrowserSuite","Sun May 18 14:05:52 GMT 2025","passed","Sun May 18 14:05:54 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","2536","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 14:07:19 GMT 2025","passed","Sun May 18 14:07:22 GMT 2025","com.opencart.test.NavigationTest","EdgeTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_02 Verify the Store navigation menu options via dropdown","2358","testNavigationBarMenuWithDropdown","CrossBrowserSuite","Sun May 18 14:05:52 GMT 2025","passed","Sun May 18 14:05:55 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","1774","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 14:05:52 GMT 2025","passed","Sun May 18 14:05:54 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_04 Verify the 'Components' category dropdown options navigation","865","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 14:06:48 GMT 2025","passed","Sun May 18 14:06:49 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_02 Verify the Store navigation menu options via dropdown","1903","testNavigationBarMenuWithDropdown","CrossBrowserSuite","Sun May 18 14:05:52 GMT 2025","passed","Sun May 18 14:05:54 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the added item quantity via cart preview","1671","testAddedItemQuantityViaCartPreview","CrossBrowserSuite","Sun May 18 14:07:38 GMT 2025","passed","Sun May 18 14:07:40 GMT 2025","com.opencart.test.CartTest","EdgeTest","com.opencart.test.CartTest","testAddedItemQuantityViaCartPreview"
"TC_03 Verify the Store navigation menu options without dropdown","1207","testNavigationBarMenuWithoutDropdown","CrossBrowserSuite","Sun May 18 14:05:52 GMT 2025","passed","Sun May 18 14:05:53 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","2585","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 14:06:37 GMT 2025","passed","Sun May 18 14:06:39 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_02 Verify the Store navigation menu options via dropdown","2403","testNavigationBarMenuWithDropdown","CrossBrowserSuite","Sun May 18 14:07:20 GMT 2025","passed","Sun May 18 14:07:23 GMT 2025","com.opencart.test.NavigationTest","EdgeTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_02 Verify the Store navigation menu options via dropdown","2479","testNavigationBarMenuWithDropdown","CrossBrowserSuite","Sun May 18 14:05:52 GMT 2025","passed","Sun May 18 14:05:55 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the Store home page is opened via current URL and the page title","67","testStoreHomePageURLAndTitle","CrossBrowserSuite","Sun May 18 14:05:52 GMT 2025","passed","Sun May 18 14:05:52 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testStoreHomePageURLAndTitle"
"Verify the opened product breadcrumb path","1509","testProductPath","CrossBrowserSuite","Sun May 18 14:06:11 GMT 2025","passed","Sun May 18 14:06:13 GMT 2025","com.opencart.test.ProductTest","ChromeTest","com.opencart.test.ProductTest","testProductPath"
"Verify the Apple Cinema minimal quantity warning message","1823","testAppleCinemaWarningMessage","CrossBrowserSuite","Sun May 18 14:06:07 GMT 2025","passed","Sun May 18 14:06:09 GMT 2025","com.opencart.test.ProductTest","ChromeTest","com.opencart.test.ProductTest","testAppleCinemaWarningMessage"
"TC_04 Verify the 'Components' category dropdown options navigation","887","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 14:05:58 GMT 2025","passed","Sun May 18 14:05:59 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_04 Verify the 'Components' category dropdown options navigation","2794","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 14:06:35 GMT 2025","passed","Sun May 18 14:06:38 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_02 Verify the Store navigation menu options via dropdown","2843","testNavigationBarMenuWithDropdown","CrossBrowserSuite","Sun May 18 14:06:24 GMT 2025","passed","Sun May 18 14:06:27 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the login page has the supposed sidebar menu options","707","testSidebarMenuOptions","CrossBrowserSuite","Sun May 18 14:07:32 GMT 2025","passed","Sun May 18 14:07:33 GMT 2025","com.opencart.test.LoginTest","EdgeTest","com.opencart.test.LoginTest","testSidebarMenuOptions"
"Verify a registered user can log in","2237","testLogin","CrossBrowserSuite","Sun May 18 14:06:53 GMT 2025","passed","Sun May 18 14:06:55 GMT 2025","com.opencart.test.LoginTest","FirefoxTest","com.opencart.test.LoginTest","testLogin"
"TC_04 Verify the 'Components' category dropdown options navigation","2028","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 14:07:21 GMT 2025","passed","Sun May 18 14:07:24 GMT 2025","com.opencart.test.NavigationTest","EdgeTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the login page has the supposed sidebar menu options","705","testSidebarMenuOptions","CrossBrowserSuite","Sun May 18 14:06:02 GMT 2025","passed","Sun May 18 14:06:03 GMT 2025","com.opencart.test.LoginTest","ChromeTest","com.opencart.test.LoginTest","testSidebarMenuOptions"
"TC_02 Verify the Store navigation menu options via dropdown","1831","testNavigationBarMenuWithDropdown","CrossBrowserSuite","Sun May 18 14:06:40 GMT 2025","passed","Sun May 18 14:06:42 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","1887","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 14:05:52 GMT 2025","passed","Sun May 18 14:05:54 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the added item name via cart preview","2041","testAddedItemNameViaCartPreview","CrossBrowserSuite","Sun May 18 14:06:59 GMT 2025","passed","Sun May 18 14:07:01 GMT 2025","com.opencart.test.CartTest","FirefoxTest","com.opencart.test.CartTest","testAddedItemNameViaCartPreview"
"TC_03 Verify the Store navigation menu options without dropdown","1693","testNavigationBarMenuWithoutDropdown","CrossBrowserSuite","Sun May 18 14:07:21 GMT 2025","passed","Sun May 18 14:07:23 GMT 2025","com.opencart.test.NavigationTest","EdgeTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_02 Verify the Store navigation menu options via dropdown","2367","testNavigationBarMenuWithDropdown","CrossBrowserSuite","Sun May 18 14:06:33 GMT 2025","passed","Sun May 18 14:06:35 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the added item name via cart","1447","testAddedItemNameViaCart","CrossBrowserSuite","Sun May 18 14:07:32 GMT 2025","passed","Sun May 18 14:07:34 GMT 2025","com.opencart.test.CartTest","EdgeTest","com.opencart.test.CartTest","testAddedItemNameViaCart"
"Verify the search field visibility","28","testSearchFieldVisibility","CrossBrowserSuite","Sun May 18 14:07:28 GMT 2025","passed","Sun May 18 14:07:28 GMT 2025","com.opencart.test.SearchTest","EdgeTest","com.opencart.test.SearchTest","testSearchFieldVisibility"
"Verify the search field visibility","79","testSearchFieldVisibility","CrossBrowserSuite","Sun May 18 14:05:58 GMT 2025","passed","Sun May 18 14:05:58 GMT 2025","com.opencart.test.SearchTest","ChromeTest","com.opencart.test.SearchTest","testSearchFieldVisibility"
"Verify the added item quantity via cart preview","1868","testAddedItemQuantityViaCartPreview","CrossBrowserSuite","Sun May 18 14:06:07 GMT 2025","passed","Sun May 18 14:06:09 GMT 2025","com.opencart.test.CartTest","ChromeTest","com.opencart.test.CartTest","testAddedItemQuantityViaCartPreview"
"Verify the search result page heading","964","testSearchResultInPageHeading","CrossBrowserSuite","Sun May 18 14:06:50 GMT 2025","passed","Sun May 18 14:06:51 GMT 2025","com.opencart.test.SearchTest","FirefoxTest","com.opencart.test.SearchTest","testSearchResultInPageHeading"
"TC_02 Verify the Store navigation menu options via dropdown","2150","testNavigationBarMenuWithDropdown","CrossBrowserSuite","Sun May 18 14:06:39 GMT 2025","passed","Sun May 18 14:06:41 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the message when the search term does not match any products","684","testMessageForEmptySearchResult","CrossBrowserSuite","Sun May 18 14:07:27 GMT 2025","passed","Sun May 18 14:07:27 GMT 2025","com.opencart.test.SearchTest","EdgeTest","com.opencart.test.SearchTest","testMessageForEmptySearchResult"
"TC_04 Verify the 'Components' category dropdown options navigation","1609","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 14:05:52 GMT 2025","passed","Sun May 18 14:05:54 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the added item name via cart","2022","testAddedItemNameViaCart","CrossBrowserSuite","Sun May 18 14:06:58 GMT 2025","passed","Sun May 18 14:07:00 GMT 2025","com.opencart.test.CartTest","FirefoxTest","com.opencart.test.CartTest","testAddedItemNameViaCart"
"Verify the added item name via cart preview","1583","testAddedItemNameViaCartPreview","CrossBrowserSuite","Sun May 18 14:06:02 GMT 2025","passed","Sun May 18 14:06:04 GMT 2025","com.opencart.test.CartTest","ChromeTest","com.opencart.test.CartTest","testAddedItemNameViaCartPreview"
"Verify a registered user can log in","1766","testLogin","CrossBrowserSuite","Sun May 18 14:06:02 GMT 2025","passed","Sun May 18 14:06:03 GMT 2025","com.opencart.test.LoginTest","ChromeTest","com.opencart.test.LoginTest","testLogin"
"Verify the search result page heading","1081","testSearchResultInPageHeading","CrossBrowserSuite","Sun May 18 14:07:29 GMT 2025","passed","Sun May 18 14:07:30 GMT 2025","com.opencart.test.SearchTest","EdgeTest","com.opencart.test.SearchTest","testSearchResultInPageHeading"
"TC_02 Verify the Store navigation menu options via dropdown","2300","testNavigationBarMenuWithDropdown","CrossBrowserSuite","Sun May 18 14:07:21 GMT 2025","passed","Sun May 18 14:07:23 GMT 2025","com.opencart.test.NavigationTest","EdgeTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the opened product breadcrumb path","1590","testProductPath","CrossBrowserSuite","Sun May 18 14:07:42 GMT 2025","passed","Sun May 18 14:07:44 GMT 2025","com.opencart.test.ProductTest","EdgeTest","com.opencart.test.ProductTest","testProductPath"
"Verify the opened product name","1649","testProductName","CrossBrowserSuite","Sun May 18 14:06:07 GMT 2025","passed","Sun May 18 14:06:09 GMT 2025","com.opencart.test.ProductTest","ChromeTest","com.opencart.test.ProductTest","testProductName"
"TC_03 Verify the Store navigation menu options without dropdown","2611","testNavigationBarMenuWithoutDropdown","CrossBrowserSuite","Sun May 18 14:06:20 GMT 2025","passed","Sun May 18 14:06:23 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the message when the search term does not match any products","956","testMessageForEmptySearchResult","CrossBrowserSuite","Sun May 18 14:06:44 GMT 2025","passed","Sun May 18 14:06:45 GMT 2025","com.opencart.test.SearchTest","FirefoxTest","com.opencart.test.SearchTest","testMessageForEmptySearchResult"
"Verify the search field visibility","69","testSearchFieldVisibility","CrossBrowserSuite","Sun May 18 14:06:50 GMT 2025","passed","Sun May 18 14:06:50 GMT 2025","com.opencart.test.SearchTest","FirefoxTest","com.opencart.test.SearchTest","testSearchFieldVisibility"
"TC_03 Verify the Store navigation menu options without dropdown","2083","testNavigationBarMenuWithoutDropdown","CrossBrowserSuite","Sun May 18 14:07:21 GMT 2025","passed","Sun May 18 14:07:23 GMT 2025","com.opencart.test.NavigationTest","EdgeTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_02 Verify the Store navigation menu options via dropdown","2199","testNavigationBarMenuWithDropdown","CrossBrowserSuite","Sun May 18 14:07:22 GMT 2025","passed","Sun May 18 14:07:24 GMT 2025","com.opencart.test.NavigationTest","EdgeTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_03 Verify the Store navigation menu options without dropdown","1625","testNavigationBarMenuWithoutDropdown","CrossBrowserSuite","Sun May 18 14:07:21 GMT 2025","passed","Sun May 18 14:07:23 GMT 2025","com.opencart.test.NavigationTest","EdgeTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_03 Verify the Store navigation menu options without dropdown","2282","testNavigationBarMenuWithoutDropdown","CrossBrowserSuite","Sun May 18 14:06:37 GMT 2025","passed","Sun May 18 14:06:39 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the opened product name","1874","testProductName","CrossBrowserSuite","Sun May 18 14:07:40 GMT 2025","passed","Sun May 18 14:07:42 GMT 2025","com.opencart.test.ProductTest","EdgeTest","com.opencart.test.ProductTest","testProductName"
"TC_03 Verify the Store navigation menu options without dropdown","1601","testNavigationBarMenuWithoutDropdown","CrossBrowserSuite","Sun May 18 14:05:52 GMT 2025","passed","Sun May 18 14:05:54 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the opened product breadcrumb path","1689","testProductPath","CrossBrowserSuite","Sun May 18 14:07:11 GMT 2025","passed","Sun May 18 14:07:12 GMT 2025","com.opencart.test.ProductTest","FirefoxTest","com.opencart.test.ProductTest","testProductPath"
"Verify the login page has the supposed sidebar menu options","1031","testSidebarMenuOptions","CrossBrowserSuite","Sun May 18 14:06:57 GMT 2025","passed","Sun May 18 14:06:58 GMT 2025","com.opencart.test.LoginTest","FirefoxTest","com.opencart.test.LoginTest","testSidebarMenuOptions"
"Verify the added item quantity via cart","1534","testAddedItemQuantityViaCart","CrossBrowserSuite","Sun May 18 14:07:37 GMT 2025","passed","Sun May 18 14:07:38 GMT 2025","com.opencart.test.CartTest","EdgeTest","com.opencart.test.CartTest","testAddedItemQuantityViaCart"
"TC_04 Verify the 'Components' category dropdown options navigation","2368","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 14:06:38 GMT 2025","passed","Sun May 18 14:06:40 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the successful file uploading on the Apple Cinema page","3130","testAppleCinemaFileUploading","Regression","Sun May 18 14:04:51 GMT 2025","passed","Sun May 18 14:04:54 GMT 2025","com.opencart.test.FileUploadingTest","Regression Test Run on Chrome","com.opencart.test.FileUploadingTest","testAppleCinemaFileUploading"
"TC_03 Verify the Store navigation menu options without dropdown","2261","testNavigationBarMenuWithoutDropdown","CrossBrowserSuite","Sun May 18 14:06:31 GMT 2025","passed","Sun May 18 14:06:33 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_02 Verify the Store navigation menu options via dropdown","2349","testNavigationBarMenuWithDropdown","CrossBrowserSuite","Sun May 18 14:05:52 GMT 2025","passed","Sun May 18 14:05:55 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","817","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 14:07:27 GMT 2025","passed","Sun May 18 14:07:28 GMT 2025","com.opencart.test.NavigationTest","EdgeTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_04 Verify the 'Components' category dropdown options navigation","1734","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 14:07:22 GMT 2025","passed","Sun May 18 14:07:24 GMT 2025","com.opencart.test.NavigationTest","EdgeTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the added item quantity via cart","2142","testAddedItemQuantityViaCart","CrossBrowserSuite","Sun May 18 14:07:02 GMT 2025","passed","Sun May 18 14:07:04 GMT 2025","com.opencart.test.CartTest","FirefoxTest","com.opencart.test.CartTest","testAddedItemQuantityViaCart"
"Verify the Apple Cinema minimal quantity warning message","1938","testAppleCinemaWarningMessage","CrossBrowserSuite","Sun May 18 14:07:38 GMT 2025","passed","Sun May 18 14:07:40 GMT 2025","com.opencart.test.ProductTest","EdgeTest","com.opencart.test.ProductTest","testAppleCinemaWarningMessage"
