"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC_04 Verify the 'Components' category dropdown options navigation","2396","testComponentsDropdownNavigation","Smoke","Sun May 18 17:50:16 GMT 2025","passed","Sun May 18 17:50:18 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the opened product breadcrumb path","1487","testProductPath","Regression","Sun May 18 17:51:31 GMT 2025","passed","Sun May 18 17:51:33 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Edge","com.opencart.test.ProductTest","testProductPath"
"Verify the message when the search term does not match any products","645","testMessageForEmptySearchResult","Regression","Sun May 18 17:50:45 GMT 2025","passed","Sun May 18 17:50:45 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Chrome","com.opencart.test.SearchTest","testMessageForEmptySearchResult"
"TC_02 Verify the Store navigation menu options via dropdown","2363","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:49:28 GMT 2025","passed","Sun May 18 17:49:30 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the Apple Cinema minimal quantity warning message","1722","testAppleCinemaWarningMessage","Regression","Sun May 18 17:50:39 GMT 2025","passed","Sun May 18 17:50:41 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Chrome","com.opencart.test.ProductTest","testAppleCinemaWarningMessage"
"TC_02 Verify the Store navigation menu options via dropdown","2999","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:49:39 GMT 2025","passed","Sun May 18 17:49:42 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_03 Verify the Store navigation menu options without dropdown","1247","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:49:10 GMT 2025","passed","Sun May 18 17:49:11 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","2083","testComponentsDropdownNavigation","Smoke","Sun May 18 17:49:10 GMT 2025","passed","Sun May 18 17:49:12 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_04 Verify the 'Components' category dropdown options navigation","1957","testComponentsDropdownNavigation","Smoke","Sun May 18 17:49:10 GMT 2025","passed","Sun May 18 17:49:12 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_03 Verify the Store navigation menu options without dropdown","1642","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:50:17 GMT 2025","passed","Sun May 18 17:50:18 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the added item quantity via cart","1321","testAddedItemQuantityViaCart","Regression","Sun May 18 17:51:27 GMT 2025","passed","Sun May 18 17:51:28 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Edge","com.opencart.test.CartTest","testAddedItemQuantityViaCart"
"TC_03 Verify the Store navigation menu options without dropdown","2746","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:49:33 GMT 2025","passed","Sun May 18 17:49:36 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the added item quantity via cart preview","1494","testAddedItemQuantityViaCartPreview","Regression","Sun May 18 17:51:08 GMT 2025","passed","Sun May 18 17:51:09 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Firefox","com.opencart.test.CartTest","testAddedItemQuantityViaCartPreview"
"Verify a registered user can log in","1563","testLogin","Regression","Sun May 18 17:51:31 GMT 2025","passed","Sun May 18 17:51:33 GMT 2025","com.opencart.test.LoginTest","Regression Test Run on Edge","com.opencart.test.LoginTest","testLogin"
"Verify the Store home page is opened via current URL and the page title","132","testStoreHomePageURLAndTitle","Smoke","Sun May 18 17:49:10 GMT 2025","passed","Sun May 18 17:49:10 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testStoreHomePageURLAndTitle"
"TC_03 Verify the Store navigation menu options without dropdown","1865","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:50:17 GMT 2025","passed","Sun May 18 17:50:18 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the added item name via cart preview","1336","testAddedItemNameViaCartPreview","Regression","Sun May 18 17:51:25 GMT 2025","passed","Sun May 18 17:51:27 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Edge","com.opencart.test.CartTest","testAddedItemNameViaCartPreview"
"TC_04 Verify the 'Components' category dropdown options navigation","2863","testComponentsDropdownNavigation","Smoke","Sun May 18 17:49:44 GMT 2025","passed","Sun May 18 17:49:47 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the successful file uploading on the Apple Cinema page","2670","testAppleCinemaFileUploading","Regression","Sun May 18 17:50:48 GMT 2025","passed","Sun May 18 17:50:51 GMT 2025","com.opencart.test.FileUploadingTest","Regression Test Run on Chrome","com.opencart.test.FileUploadingTest","testAppleCinemaFileUploading"
"Verify the search field visibility","58","testSearchFieldVisibility","Regression","Sun May 18 17:51:22 GMT 2025","passed","Sun May 18 17:51:22 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Edge","com.opencart.test.SearchTest","testSearchFieldVisibility"
"Verify the Apple Cinema minimal quantity warning message","2156","testAppleCinemaWarningMessage","Regression","Sun May 18 17:51:08 GMT 2025","passed","Sun May 18 17:51:11 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Firefox","com.opencart.test.ProductTest","testAppleCinemaWarningMessage"
"TC_04 Verify the 'Components' category dropdown options navigation","1820","testComponentsDropdownNavigation","Smoke","Sun May 18 17:49:10 GMT 2025","passed","Sun May 18 17:49:12 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_04 Verify the 'Components' category dropdown options navigation","1746","testComponentsDropdownNavigation","Smoke","Sun May 18 17:50:16 GMT 2025","passed","Sun May 18 17:50:18 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_02 Verify the Store navigation menu options via dropdown","1746","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:49:10 GMT 2025","passed","Sun May 18 17:49:11 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the added item quantity via cart preview","1439","testAddedItemQuantityViaCartPreview","Regression","Sun May 18 17:51:26 GMT 2025","passed","Sun May 18 17:51:28 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Edge","com.opencart.test.CartTest","testAddedItemQuantityViaCartPreview"
"Verify the opened product name","1507","testProductName","Regression","Sun May 18 17:51:30 GMT 2025","passed","Sun May 18 17:51:32 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Edge","com.opencart.test.ProductTest","testProductName"
"Verify the search result page heading","732","testSearchResultInPageHeading","Regression","Sun May 18 17:50:48 GMT 2025","passed","Sun May 18 17:50:48 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Chrome","com.opencart.test.SearchTest","testSearchResultInPageHeading"
"Verify the search result page heading","764","testSearchResultInPageHeading","Regression","Sun May 18 17:50:59 GMT 2025","passed","Sun May 18 17:51:00 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Firefox","com.opencart.test.SearchTest","testSearchResultInPageHeading"
"Verify the Apple Cinema minimal quantity warning message","1624","testAppleCinemaWarningMessage","Regression","Sun May 18 17:51:27 GMT 2025","passed","Sun May 18 17:51:29 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Edge","com.opencart.test.ProductTest","testAppleCinemaWarningMessage"
"Verify the Store home page is opened via current URL and the page title","136","testStoreHomePageURLAndTitle","Smoke","Sun May 18 17:50:17 GMT 2025","passed","Sun May 18 17:50:17 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testStoreHomePageURLAndTitle"
"Verify the message when the search term does not match any products","578","testMessageForEmptySearchResult","Regression","Sun May 18 17:51:22 GMT 2025","passed","Sun May 18 17:51:23 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Edge","com.opencart.test.SearchTest","testMessageForEmptySearchResult"
"TC_02 Verify the Store navigation menu options via dropdown","2019","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:50:17 GMT 2025","passed","Sun May 18 17:50:19 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the opened product breadcrumb path","1738","testProductPath","Regression","Sun May 18 17:51:14 GMT 2025","passed","Sun May 18 17:51:16 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Firefox","com.opencart.test.ProductTest","testProductPath"
"TC_04 Verify the 'Components' category dropdown options navigation","1578","testComponentsDropdownNavigation","Smoke","Sun May 18 17:50:16 GMT 2025","passed","Sun May 18 17:50:18 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_02 Verify the Store navigation menu options via dropdown","1973","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:49:10 GMT 2025","passed","Sun May 18 17:49:12 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_03 Verify the Store navigation menu options without dropdown","1577","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:50:16 GMT 2025","passed","Sun May 18 17:50:18 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_02 Verify the Store navigation menu options via dropdown","2275","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:49:46 GMT 2025","passed","Sun May 18 17:49:48 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the added item name via cart","1316","testAddedItemNameViaCart","Regression","Sun May 18 17:51:22 GMT 2025","passed","Sun May 18 17:51:23 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Edge","com.opencart.test.CartTest","testAddedItemNameViaCart"
"Verify the Store home page is opened via current URL and the page title","154","testStoreHomePageURLAndTitle","Smoke","Sun May 18 17:49:44 GMT 2025","passed","Sun May 18 17:49:44 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testStoreHomePageURLAndTitle"
"Verify the search field visibility","86","testSearchFieldVisibility","Regression","Sun May 18 17:50:57 GMT 2025","passed","Sun May 18 17:50:57 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Firefox","com.opencart.test.SearchTest","testSearchFieldVisibility"
"Verify the added item quantity via cart","6998","testAddedItemQuantityViaCart","Regression","Sun May 18 17:50:44 GMT 2025","broken","Sun May 18 17:50:51 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Chrome","com.opencart.test.CartTest","testAddedItemQuantityViaCart"
"Verify a registered user can log in","1357","testLogin","Regression","Sun May 18 17:50:50 GMT 2025","passed","Sun May 18 17:50:52 GMT 2025","com.opencart.test.LoginTest","Regression Test Run on Chrome","com.opencart.test.LoginTest","testLogin"
"TC_02 Verify the Store navigation menu options via dropdown","1939","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:50:17 GMT 2025","passed","Sun May 18 17:50:19 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_03 Verify the Store navigation menu options without dropdown","2121","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:49:44 GMT 2025","passed","Sun May 18 17:49:46 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the message when the search term does not match any products","756","testMessageForEmptySearchResult","Regression","Sun May 18 17:50:58 GMT 2025","passed","Sun May 18 17:50:58 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Firefox","com.opencart.test.SearchTest","testMessageForEmptySearchResult"
"TC_04 Verify the 'Components' category dropdown options navigation","1387","testComponentsDropdownNavigation","Smoke","Sun May 18 17:49:48 GMT 2025","passed","Sun May 18 17:49:49 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the added item quantity via cart","1913","testAddedItemQuantityViaCart","Regression","Sun May 18 17:51:05 GMT 2025","passed","Sun May 18 17:51:07 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Firefox","com.opencart.test.CartTest","testAddedItemQuantityViaCart"
"TC_04 Verify the 'Components' category dropdown options navigation","2764","testComponentsDropdownNavigation","Smoke","Sun May 18 17:49:40 GMT 2025","passed","Sun May 18 17:49:43 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the login page has the supposed sidebar menu options","712","testSidebarMenuOptions","Regression","Sun May 18 17:51:32 GMT 2025","passed","Sun May 18 17:51:33 GMT 2025","com.opencart.test.LoginTest","Regression Test Run on Edge","com.opencart.test.LoginTest","testSidebarMenuOptions"
"Verify a registered user can log in","1382","testLogin","Regression","Sun May 18 17:51:16 GMT 2025","passed","Sun May 18 17:51:17 GMT 2025","com.opencart.test.LoginTest","Regression Test Run on Firefox","com.opencart.test.LoginTest","testLogin"
"TC_03 Verify the Store navigation menu options without dropdown","1245","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:49:10 GMT 2025","passed","Sun May 18 17:49:11 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_03 Verify the Store navigation menu options without dropdown","1363","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:49:10 GMT 2025","passed","Sun May 18 17:49:11 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_03 Verify the Store navigation menu options without dropdown","1476","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:50:17 GMT 2025","passed","Sun May 18 17:50:18 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the search result page heading","724","testSearchResultInPageHeading","Regression","Sun May 18 17:51:22 GMT 2025","passed","Sun May 18 17:51:23 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Edge","com.opencart.test.SearchTest","testSearchResultInPageHeading"
"TC_02 Verify the Store navigation menu options via dropdown","2148","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:49:10 GMT 2025","passed","Sun May 18 17:49:12 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
