"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the search field visibility","20","testSearchFieldVisibility","Surefire suite","Wed May 14 19:49:28 GMT 2025","passed","Wed May 14 19:49:28 GMT 2025","com.opencart.test.SearchTest","Surefire test","com.opencart.test.SearchTest","testSearchFieldVisibility"
"TC_04 Verify the 'Components' category dropdown options navigation","1044","testComponentsDropdownNavigation","Surefire suite","Wed May 14 19:48:47 GMT 2025","passed","Wed May 14 19:48:48 GMT 2025","com.opencart.test.NavigationTest","Surefire test","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_03 Verify the Store navigation menu options without dropdown","818","testNavigationBarMenuWithoutDropdown","Surefire suite","Wed May 14 19:48:57 GMT 2025","passed","Wed May 14 19:48:58 GMT 2025","com.opencart.test.NavigationTest","Surefire test","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","889","testComponentsDropdownNavigation","Surefire suite","Wed May 14 19:48:48 GMT 2025","passed","Wed May 14 19:48:48 GMT 2025","com.opencart.test.NavigationTest","Surefire test","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the added item quantity via cart","1730","testAddedItemQuantityViaCart","Surefire suite","Wed May 14 19:48:36 GMT 2025","passed","Wed May 14 19:48:37 GMT 2025","com.opencart.test.CartTest","Surefire test","com.opencart.test.CartTest","testAddedItemQuantityViaCart"
"Verify the opened product name","1945","testProductName","Surefire suite","Wed May 14 19:49:15 GMT 2025","passed","Wed May 14 19:49:17 GMT 2025","com.opencart.test.ProductTest","Surefire test","com.opencart.test.ProductTest","testProductName"
"Verify the opened product breadcrumb path","2039","testProductPath","Surefire suite","Wed May 14 19:49:20 GMT 2025","passed","Wed May 14 19:49:22 GMT 2025","com.opencart.test.ProductTest","Surefire test","com.opencart.test.ProductTest","testProductPath"
"TC_04 Verify the 'Components' category dropdown options navigation","944","testComponentsDropdownNavigation","Surefire suite","Wed May 14 19:48:47 GMT 2025","passed","Wed May 14 19:48:48 GMT 2025","com.opencart.test.NavigationTest","Surefire test","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the search result page heading","894","testSearchResultInPageHeading","Surefire suite","Wed May 14 19:49:31 GMT 2025","passed","Wed May 14 19:49:32 GMT 2025","com.opencart.test.SearchTest","Surefire test","com.opencart.test.SearchTest","testSearchResultInPageHeading"
"Verify a registered user can log in","2072","testLogin","Surefire suite","Wed May 14 19:49:36 GMT 2025","passed","Wed May 14 19:49:38 GMT 2025","com.opencart.test.LoginTest","Surefire test","com.opencart.test.LoginTest","testLogin"
"Verify the added item quantity via cart preview","2004","testAddedItemQuantityViaCartPreview","Surefire suite","Wed May 14 19:48:41 GMT 2025","passed","Wed May 14 19:48:43 GMT 2025","com.opencart.test.CartTest","Surefire test","com.opencart.test.CartTest","testAddedItemQuantityViaCartPreview"
"TC_04 Verify the 'Components' category dropdown options navigation","929","testComponentsDropdownNavigation","Surefire suite","Wed May 14 19:48:47 GMT 2025","passed","Wed May 14 19:48:48 GMT 2025","com.opencart.test.NavigationTest","Surefire test","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the added item name via cart","1810","testAddedItemNameViaCart","Surefire suite","Wed May 14 19:48:24 GMT 2025","passed","Wed May 14 19:48:26 GMT 2025","com.opencart.test.CartTest","Surefire test","com.opencart.test.CartTest","testAddedItemNameViaCart"
"Verify the successful file uploading on the Apple Cinema page","2590","testAppleCinemaFileUploading","Surefire suite","Wed May 14 19:49:04 GMT 2025","passed","Wed May 14 19:49:06 GMT 2025","com.opencart.test.FileUploadingTest","Surefire test","com.opencart.test.FileUploadingTest","testAppleCinemaFileUploading"
"TC_02 Verify the Store navigation menu options via dropdown","888","testNavigationBarMenuWithDropdown","Surefire suite","Wed May 14 19:48:52 GMT 2025","passed","Wed May 14 19:48:53 GMT 2025","com.opencart.test.NavigationTest","Surefire test","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","898","testComponentsDropdownNavigation","Surefire suite","Wed May 14 19:48:47 GMT 2025","passed","Wed May 14 19:48:48 GMT 2025","com.opencart.test.NavigationTest","Surefire test","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_03 Verify the Store navigation menu options without dropdown","817","testNavigationBarMenuWithoutDropdown","Surefire suite","Wed May 14 19:48:57 GMT 2025","passed","Wed May 14 19:48:58 GMT 2025","com.opencart.test.NavigationTest","Surefire test","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
