"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 18 21:43:31 GMT 2025","Sun May 18 21:43:33 GMT 2025","2023","Regression","Regression Test Run on Chrome","com.opencart.test.CartTest","com.opencart.test.CartTest","testAddedItemQuantityViaCartPreview","testAddedItemQuantityViaCartPreview","Verify the added item quantity via cart preview"
"passed","Sun May 18 21:43:25 GMT 2025","Sun May 18 21:43:27 GMT 2025","2054","Regression","Regression Test Run on Chrome","com.opencart.test.ProductTest","com.opencart.test.ProductTest","testProductPath","testProductPath","Verify the opened product breadcrumb path"
"passed","Sun May 18 21:44:47 GMT 2025","Sun May 18 21:44:49 GMT 2025","1974","Regression","Regression Test Run on Edge","com.opencart.test.ProductTest","com.opencart.test.ProductTest","testProductPath","testProductPath","Verify the opened product breadcrumb path"
"passed","Sun May 18 21:43:36 GMT 2025","Sun May 18 21:43:37 GMT 2025","743","Regression","Regression Test Run on Chrome","com.opencart.test.LoginTest","com.opencart.test.LoginTest","testSidebarMenuOptions","testSidebarMenuOptions","Verify the login page has the supposed sidebar menu options"
"passed","Sun May 18 21:43:36 GMT 2025","Sun May 18 21:43:37 GMT 2025","1542","Regression","Regression Test Run on Chrome","com.opencart.test.LoginTest","com.opencart.test.LoginTest","testLogin","testLogin","Verify a registered user can log in"
"passed","Sun May 18 21:44:04 GMT 2025","Sun May 18 21:44:06 GMT 2025","1914","Regression","Regression Test Run on Firefox","com.opencart.test.ProductTest","com.opencart.test.ProductTest","testAppleCinemaWarningMessage","testAppleCinemaWarningMessage","Verify the Apple Cinema minimal quantity warning message"
"passed","Sun May 18 21:44:36 GMT 2025","Sun May 18 21:44:37 GMT 2025","921","Regression","Regression Test Run on Edge","com.opencart.test.SearchTest","com.opencart.test.SearchTest","testSearchResultInPageHeading","testSearchResultInPageHeading","Verify the search result page heading"
"passed","Sun May 18 21:43:31 GMT 2025","Sun May 18 21:43:32 GMT 2025","766","Regression","Regression Test Run on Chrome","com.opencart.test.SearchTest","com.opencart.test.SearchTest","testMessageForEmptySearchResult","testMessageForEmptySearchResult","Verify the message when the search term does not match any products"
"passed","Sun May 18 21:44:03 GMT 2025","Sun May 18 21:44:05 GMT 2025","1913","Regression","Regression Test Run on Firefox","com.opencart.test.CartTest","com.opencart.test.CartTest","testAddedItemQuantityViaCartPreview","testAddedItemQuantityViaCartPreview","Verify the added item quantity via cart preview"
"passed","Sun May 18 21:44:48 GMT 2025","Sun May 18 21:44:48 GMT 2025","697","Regression","Regression Test Run on Edge","com.opencart.test.LoginTest","com.opencart.test.LoginTest","testSidebarMenuOptions","testSidebarMenuOptions","Verify the login page has the supposed sidebar menu options"
"passed","Sun May 18 21:43:35 GMT 2025","Sun May 18 21:43:36 GMT 2025","1150","Regression","Regression Test Run on Chrome","com.opencart.test.SearchTest","com.opencart.test.SearchTest","testSearchResultInPageHeading","testSearchResultInPageHeading","Verify the search result page heading"
"passed","Sun May 18 21:43:55 GMT 2025","Sun May 18 21:43:56 GMT 2025","608","Regression","Regression Test Run on Firefox","com.opencart.test.SearchTest","com.opencart.test.SearchTest","testMessageForEmptySearchResult","testMessageForEmptySearchResult","Verify the message when the search term does not match any products"
"passed","Sun May 18 21:44:36 GMT 2025","Sun May 18 21:44:37 GMT 2025","1551","Regression","Regression Test Run on Edge","com.opencart.test.CartTest","com.opencart.test.CartTest","testAddedItemNameViaCartPreview","testAddedItemNameViaCartPreview","Verify the added item name via cart preview"
"passed","Sun May 18 21:43:24 GMT 2025","Sun May 18 21:43:27 GMT 2025","2185","Regression","Regression Test Run on Chrome","com.opencart.test.ProductTest","com.opencart.test.ProductTest","testProductName","testProductName","Verify the opened product name"
