"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the opened product breadcrumb path","1693","testProductPath","Surefire suite","Wed May 14 20:25:20 GMT 2025","passed","Wed May 14 20:25:22 GMT 2025","com.opencart.test.ProductTest","Surefire test","com.opencart.test.ProductTest","testProductPath"
"TC_04 Verify the 'Components' category dropdown options navigation","926","testComponentsDropdownNavigation","Surefire suite","Wed May 14 20:24:47 GMT 2025","passed","Wed May 14 20:24:48 GMT 2025","com.opencart.test.NavigationTest","Surefire test","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_03 Verify the Store navigation menu options without dropdown","659","testNavigationBarMenuWithoutDropdown","Surefire suite","Wed May 14 20:24:57 GMT 2025","passed","Wed May 14 20:24:58 GMT 2025","com.opencart.test.NavigationTest","Surefire test","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_03 Verify the Store navigation menu options without dropdown","747","testNavigationBarMenuWithoutDropdown","Surefire suite","Wed May 14 20:24:57 GMT 2025","passed","Wed May 14 20:24:58 GMT 2025","com.opencart.test.NavigationTest","Surefire test","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the added item name via cart","1514","testAddedItemNameViaCart","Surefire suite","Wed May 14 20:24:29 GMT 2025","passed","Wed May 14 20:24:30 GMT 2025","com.opencart.test.CartTest","Surefire test","com.opencart.test.CartTest","testAddedItemNameViaCart"
"Verify the Apple Cinema minimal quantity warning message","1803","testAppleCinemaWarningMessage","Surefire suite","Wed May 14 20:25:11 GMT 2025","passed","Wed May 14 20:25:13 GMT 2025","com.opencart.test.ProductTest","Surefire test","com.opencart.test.ProductTest","testAppleCinemaWarningMessage"
"Verify the opened product name","1511","testProductName","Surefire suite","Wed May 14 20:25:16 GMT 2025","passed","Wed May 14 20:25:17 GMT 2025","com.opencart.test.ProductTest","Surefire test","com.opencart.test.ProductTest","testProductName"
"TC_02 Verify the Store navigation menu options via dropdown","850","testNavigationBarMenuWithDropdown","Surefire suite","Wed May 14 20:24:52 GMT 2025","passed","Wed May 14 20:24:53 GMT 2025","com.opencart.test.NavigationTest","Surefire test","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the added item name via cart preview","1327","testAddedItemNameViaCartPreview","Surefire suite","Wed May 14 20:24:34 GMT 2025","passed","Wed May 14 20:24:35 GMT 2025","com.opencart.test.CartTest","Surefire test","com.opencart.test.CartTest","testAddedItemNameViaCartPreview"
"Verify the login page has the supposed sidebar menu options","569","testSidebarMenuOptions","Surefire suite","Wed May 14 20:25:40 GMT 2025","passed","Wed May 14 20:25:41 GMT 2025","com.opencart.test.LoginTest","Surefire test","com.opencart.test.LoginTest","testSidebarMenuOptions"
"Verify the Store home page is opened via current URL and the page title","11","testStoreHomePageURLAndTitle","Surefire suite","Wed May 14 20:25:01 GMT 2025","passed","Wed May 14 20:25:01 GMT 2025","com.opencart.test.NavigationTest","Surefire test","com.opencart.test.NavigationTest","testStoreHomePageURLAndTitle"
"Verify the message when the search term does not match any products","569","testMessageForEmptySearchResult","Surefire suite","Wed May 14 20:25:25 GMT 2025","passed","Wed May 14 20:25:25 GMT 2025","com.opencart.test.SearchTest","Surefire test","com.opencart.test.SearchTest","testMessageForEmptySearchResult"
"TC_02 Verify the Store navigation menu options via dropdown","854","testNavigationBarMenuWithDropdown","Surefire suite","Wed May 14 20:24:52 GMT 2025","passed","Wed May 14 20:24:53 GMT 2025","com.opencart.test.NavigationTest","Surefire test","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_02 Verify the Store navigation menu options via dropdown","985","testNavigationBarMenuWithDropdown","Surefire suite","Wed May 14 20:24:52 GMT 2025","passed","Wed May 14 20:24:53 GMT 2025","com.opencart.test.NavigationTest","Surefire test","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the search field visibility","24","testSearchFieldVisibility","Surefire suite","Wed May 14 20:25:29 GMT 2025","passed","Wed May 14 20:25:29 GMT 2025","com.opencart.test.SearchTest","Surefire test","com.opencart.test.SearchTest","testSearchFieldVisibility"
"Verify a registered user can log in","1322","testLogin","Surefire suite","Wed May 14 20:25:36 GMT 2025","passed","Wed May 14 20:25:37 GMT 2025","com.opencart.test.LoginTest","Surefire test","com.opencart.test.LoginTest","testLogin"
"TC_04 Verify the 'Components' category dropdown options navigation","951","testComponentsDropdownNavigation","Surefire suite","Wed May 14 20:24:47 GMT 2025","passed","Wed May 14 20:24:48 GMT 2025","com.opencart.test.NavigationTest","Surefire test","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
