"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC_04 Verify the 'Components' category dropdown options navigation","935","testComponentsDropdownNavigation","Smoke","Sun May 18 16:32:14 GMT 2025","passed","Sun May 18 16:32:15 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the message when the search term does not match any products","744","testMessageForEmptySearchResult","Regression","Sun May 18 16:33:28 GMT 2025","passed","Sun May 18 16:33:29 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Chrome","com.opencart.test.SearchTest","testMessageForEmptySearchResult"
"Verify the opened product name","2075","testProductName","Regression","Sun May 18 16:33:58 GMT 2025","passed","Sun May 18 16:34:00 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Firefox","com.opencart.test.ProductTest","testProductName"
"Verify the opened product breadcrumb path","1929","testProductPath","Regression","Sun May 18 16:33:21 GMT 2025","passed","Sun May 18 16:33:23 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Chrome","com.opencart.test.ProductTest","testProductPath"
"Verify the login page has the supposed sidebar menu options","846","testSidebarMenuOptions","Regression","Sun May 18 16:34:19 GMT 2025","passed","Sun May 18 16:34:20 GMT 2025","com.opencart.test.LoginTest","Regression Test Run on Edge","com.opencart.test.LoginTest","testSidebarMenuOptions"
"Verify the search result page heading","812","testSearchResultInPageHeading","Regression","Sun May 18 16:34:08 GMT 2025","passed","Sun May 18 16:34:09 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Edge","com.opencart.test.SearchTest","testSearchResultInPageHeading"
"TC_02 Verify the Store navigation menu options via dropdown","1654","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 16:32:06 GMT 2025","passed","Sun May 18 16:32:08 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the added item quantity via cart preview","1419","testAddedItemQuantityViaCartPreview","Regression","Sun May 18 16:34:13 GMT 2025","passed","Sun May 18 16:34:14 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Edge","com.opencart.test.CartTest","testAddedItemQuantityViaCartPreview"
"TC_04 Verify the 'Components' category dropdown options navigation","2108","testComponentsDropdownNavigation","Smoke","Sun May 18 16:31:25 GMT 2025","passed","Sun May 18 16:31:27 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_03 Verify the Store navigation menu options without dropdown","2380","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 16:31:59 GMT 2025","passed","Sun May 18 16:32:02 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the opened product name","1882","testProductName","Regression","Sun May 18 16:34:18 GMT 2025","passed","Sun May 18 16:34:20 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Edge","com.opencart.test.ProductTest","testProductName"
"Verify the search result page heading","840","testSearchResultInPageHeading","Regression","Sun May 18 16:33:42 GMT 2025","passed","Sun May 18 16:33:42 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Firefox","com.opencart.test.SearchTest","testSearchResultInPageHeading"
"TC_03 Verify the Store navigation menu options without dropdown","1413","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 16:32:57 GMT 2025","passed","Sun May 18 16:32:58 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","2134","testComponentsDropdownNavigation","Smoke","Sun May 18 16:32:56 GMT 2025","passed","Sun May 18 16:32:58 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the Store home page is opened via current URL and the page title","153","testStoreHomePageURLAndTitle","Smoke","Sun May 18 16:32:56 GMT 2025","passed","Sun May 18 16:32:56 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testStoreHomePageURLAndTitle"
"TC_02 Verify the Store navigation menu options via dropdown","2116","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 16:31:25 GMT 2025","passed","Sun May 18 16:31:27 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the message when the search term does not match any products","698","testMessageForEmptySearchResult","Regression","Sun May 18 16:34:08 GMT 2025","passed","Sun May 18 16:34:08 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Edge","com.opencart.test.SearchTest","testMessageForEmptySearchResult"
"Verify the Store home page is opened via current URL and the page title","151","testStoreHomePageURLAndTitle","Smoke","Sun May 18 16:31:25 GMT 2025","passed","Sun May 18 16:31:25 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testStoreHomePageURLAndTitle"
"Verify the added item name via cart preview","1582","testAddedItemNameViaCartPreview","Regression","Sun May 18 16:34:12 GMT 2025","passed","Sun May 18 16:34:14 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Edge","com.opencart.test.CartTest","testAddedItemNameViaCartPreview"
"TC_03 Verify the Store navigation menu options without dropdown","1596","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 16:31:25 GMT 2025","passed","Sun May 18 16:31:26 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the search result page heading","857","testSearchResultInPageHeading","Regression","Sun May 18 16:33:32 GMT 2025","passed","Sun May 18 16:33:33 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Chrome","com.opencart.test.SearchTest","testSearchResultInPageHeading"
"TC_04 Verify the 'Components' category dropdown options navigation","3307","testComponentsDropdownNavigation","Smoke","Sun May 18 16:31:56 GMT 2025","passed","Sun May 18 16:31:59 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_02 Verify the Store navigation menu options via dropdown","2367","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 16:31:25 GMT 2025","passed","Sun May 18 16:31:27 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_02 Verify the Store navigation menu options via dropdown","2052","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 16:31:25 GMT 2025","passed","Sun May 18 16:31:27 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_03 Verify the Store navigation menu options without dropdown","1977","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 16:32:57 GMT 2025","passed","Sun May 18 16:32:59 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the search field visibility","45","testSearchFieldVisibility","Regression","Sun May 18 16:34:08 GMT 2025","passed","Sun May 18 16:34:08 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Edge","com.opencart.test.SearchTest","testSearchFieldVisibility"
"TC_02 Verify the Store navigation menu options via dropdown","1837","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 16:31:25 GMT 2025","passed","Sun May 18 16:31:26 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","833","testComponentsDropdownNavigation","Smoke","Sun May 18 16:33:02 GMT 2025","passed","Sun May 18 16:33:03 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the added item name via cart preview","2064","testAddedItemNameViaCartPreview","Regression","Sun May 18 16:33:49 GMT 2025","passed","Sun May 18 16:33:51 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Firefox","com.opencart.test.CartTest","testAddedItemNameViaCartPreview"
"Verify the search field visibility","44","testSearchFieldVisibility","Regression","Sun May 18 16:33:43 GMT 2025","passed","Sun May 18 16:33:43 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Firefox","com.opencart.test.SearchTest","testSearchFieldVisibility"
"TC_03 Verify the Store navigation menu options without dropdown","1838","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 16:32:57 GMT 2025","passed","Sun May 18 16:32:59 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_02 Verify the Store navigation menu options via dropdown","2525","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 16:31:53 GMT 2025","passed","Sun May 18 16:31:55 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","1972","testComponentsDropdownNavigation","Smoke","Sun May 18 16:32:00 GMT 2025","passed","Sun May 18 16:32:02 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_03 Verify the Store navigation menu options without dropdown","1370","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 16:31:25 GMT 2025","passed","Sun May 18 16:31:26 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","2248","testComponentsDropdownNavigation","Smoke","Sun May 18 16:32:05 GMT 2025","passed","Sun May 18 16:32:07 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the Apple Cinema minimal quantity warning message","2233","testAppleCinemaWarningMessage","Regression","Sun May 18 16:33:22 GMT 2025","passed","Sun May 18 16:33:24 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Chrome","com.opencart.test.ProductTest","testAppleCinemaWarningMessage"
"Verify a registered user can log in","2033","testLogin","Regression","Sun May 18 16:33:33 GMT 2025","passed","Sun May 18 16:33:35 GMT 2025","com.opencart.test.LoginTest","Regression Test Run on Chrome","com.opencart.test.LoginTest","testLogin"
"Verify the login page has the supposed sidebar menu options","748","testSidebarMenuOptions","Regression","Sun May 18 16:34:03 GMT 2025","passed","Sun May 18 16:34:03 GMT 2025","com.opencart.test.LoginTest","Regression Test Run on Firefox","com.opencart.test.LoginTest","testSidebarMenuOptions"
"Verify the added item name via cart","1521","testAddedItemNameViaCart","Regression","Sun May 18 16:34:08 GMT 2025","passed","Sun May 18 16:34:09 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Edge","com.opencart.test.CartTest","testAddedItemNameViaCart"
"TC_02 Verify the Store navigation menu options via dropdown","2156","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 16:32:57 GMT 2025","passed","Sun May 18 16:32:59 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the Apple Cinema minimal quantity warning message","2337","testAppleCinemaWarningMessage","Regression","Sun May 18 16:33:53 GMT 2025","passed","Sun May 18 16:33:56 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Firefox","com.opencart.test.ProductTest","testAppleCinemaWarningMessage"
"TC_03 Verify the Store navigation menu options without dropdown","2011","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 16:32:56 GMT 2025","passed","Sun May 18 16:32:58 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the Store home page is opened via current URL and the page title","228","testStoreHomePageURLAndTitle","Smoke","Sun May 18 16:32:05 GMT 2025","passed","Sun May 18 16:32:05 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testStoreHomePageURLAndTitle"
"Verify the added item name via cart preview","1358","testAddedItemNameViaCartPreview","Regression","Sun May 18 16:33:26 GMT 2025","passed","Sun May 18 16:33:27 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Chrome","com.opencart.test.CartTest","testAddedItemNameViaCartPreview"
"TC_04 Verify the 'Components' category dropdown options navigation","1796","testComponentsDropdownNavigation","Smoke","Sun May 18 16:32:56 GMT 2025","passed","Sun May 18 16:32:58 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_02 Verify the Store navigation menu options via dropdown","1567","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 16:32:08 GMT 2025","passed","Sun May 18 16:32:09 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the opened product name","1889","testProductName","Regression","Sun May 18 16:33:22 GMT 2025","passed","Sun May 18 16:33:24 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Chrome","com.opencart.test.ProductTest","testProductName"
"TC_04 Verify the 'Components' category dropdown options navigation","1897","testComponentsDropdownNavigation","Smoke","Sun May 18 16:31:25 GMT 2025","passed","Sun May 18 16:31:27 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the added item quantity via cart","1626","testAddedItemQuantityViaCart","Regression","Sun May 18 16:33:27 GMT 2025","passed","Sun May 18 16:33:29 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Chrome","com.opencart.test.CartTest","testAddedItemQuantityViaCart"
"Verify a registered user can log in","1531","testLogin","Regression","Sun May 18 16:34:01 GMT 2025","passed","Sun May 18 16:34:02 GMT 2025","com.opencart.test.LoginTest","Regression Test Run on Firefox","com.opencart.test.LoginTest","testLogin"
"TC_03 Verify the Store navigation menu options without dropdown","1473","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 16:31:25 GMT 2025","passed","Sun May 18 16:31:26 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the Apple Cinema minimal quantity warning message","1870","testAppleCinemaWarningMessage","Regression","Sun May 18 16:34:13 GMT 2025","passed","Sun May 18 16:34:15 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Edge","com.opencart.test.ProductTest","testAppleCinemaWarningMessage"
"Verify the successful file uploading on the Apple Cinema page","3123","testAppleCinemaFileUploading","Regression","Sun May 18 16:33:33 GMT 2025","passed","Sun May 18 16:33:36 GMT 2025","com.opencart.test.FileUploadingTest","Regression Test Run on Chrome","com.opencart.test.FileUploadingTest","testAppleCinemaFileUploading"
"TC_03 Verify the Store navigation menu options without dropdown","1339","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 16:32:07 GMT 2025","passed","Sun May 18 16:32:08 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the search field visibility","27","testSearchFieldVisibility","Regression","Sun May 18 16:33:30 GMT 2025","passed","Sun May 18 16:33:30 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Chrome","com.opencart.test.SearchTest","testSearchFieldVisibility"
"TC_02 Verify the Store navigation menu options via dropdown","1951","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 16:32:57 GMT 2025","passed","Sun May 18 16:32:59 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_03 Verify the Store navigation menu options without dropdown","1526","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 16:31:25 GMT 2025","passed","Sun May 18 16:31:26 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the added item name via cart","1599","testAddedItemNameViaCart","Regression","Sun May 18 16:33:21 GMT 2025","passed","Sun May 18 16:33:23 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Chrome","com.opencart.test.CartTest","testAddedItemNameViaCart"
"TC_04 Verify the 'Components' category dropdown options navigation","2436","testComponentsDropdownNavigation","Smoke","Sun May 18 16:32:56 GMT 2025","passed","Sun May 18 16:32:59 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the added item quantity via cart","1602","testAddedItemQuantityViaCart","Regression","Sun May 18 16:34:12 GMT 2025","passed","Sun May 18 16:34:14 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Edge","com.opencart.test.CartTest","testAddedItemQuantityViaCart"
