"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC_03 Verify the Store navigation menu options without dropdown","2388","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:33:18 GMT 2025","passed","Sun May 18 17:33:20 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the added item quantity via cart preview","1617","testAddedItemQuantityViaCartPreview","Regression","Sun May 18 17:34:23 GMT 2025","passed","Sun May 18 17:34:25 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Chrome","com.opencart.test.CartTest","testAddedItemQuantityViaCartPreview"
"TC_04 Verify the 'Components' category dropdown options navigation","2382","testComponentsDropdownNavigation","Smoke","Sun May 18 17:33:17 GMT 2025","passed","Sun May 18 17:33:19 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the added item name via cart","1656","testAddedItemNameViaCart","Regression","Sun May 18 17:35:05 GMT 2025","passed","Sun May 18 17:35:06 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Edge","com.opencart.test.CartTest","testAddedItemNameViaCart"
"TC_02 Verify the Store navigation menu options via dropdown","2083","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:32:43 GMT 2025","passed","Sun May 18 17:32:45 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_03 Verify the Store navigation menu options without dropdown","2015","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:33:18 GMT 2025","passed","Sun May 18 17:33:20 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_02 Verify the Store navigation menu options via dropdown","1775","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:33:53 GMT 2025","passed","Sun May 18 17:33:55 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the opened product name","1725","testProductName","Regression","Sun May 18 17:35:15 GMT 2025","passed","Sun May 18 17:35:17 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Edge","com.opencart.test.ProductTest","testProductName"
"TC_02 Verify the Store navigation menu options via dropdown","1556","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:32:43 GMT 2025","passed","Sun May 18 17:32:45 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the login page has the supposed sidebar menu options","604","testSidebarMenuOptions","Regression","Sun May 18 17:35:18 GMT 2025","passed","Sun May 18 17:35:19 GMT 2025","com.opencart.test.LoginTest","Regression Test Run on Edge","com.opencart.test.LoginTest","testSidebarMenuOptions"
"TC_02 Verify the Store navigation menu options via dropdown","1950","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:32:43 GMT 2025","passed","Sun May 18 17:32:45 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_03 Verify the Store navigation menu options without dropdown","2314","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:33:52 GMT 2025","passed","Sun May 18 17:33:54 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the added item name via cart preview","1939","testAddedItemNameViaCartPreview","Regression","Sun May 18 17:34:46 GMT 2025","passed","Sun May 18 17:34:48 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Firefox","com.opencart.test.CartTest","testAddedItemNameViaCartPreview"
"Verify the added item name via cart","1722","testAddedItemNameViaCart","Regression","Sun May 18 17:34:17 GMT 2025","passed","Sun May 18 17:34:19 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Chrome","com.opencart.test.CartTest","testAddedItemNameViaCart"
"TC_04 Verify the 'Components' category dropdown options navigation","1985","testComponentsDropdownNavigation","Smoke","Sun May 18 17:32:43 GMT 2025","passed","Sun May 18 17:32:45 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the search field visibility","26","testSearchFieldVisibility","Regression","Sun May 18 17:35:05 GMT 2025","passed","Sun May 18 17:35:05 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Edge","com.opencart.test.SearchTest","testSearchFieldVisibility"
"TC_04 Verify the 'Components' category dropdown options navigation","1737","testComponentsDropdownNavigation","Smoke","Sun May 18 17:32:43 GMT 2025","passed","Sun May 18 17:32:45 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_03 Verify the Store navigation menu options without dropdown","2047","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:33:53 GMT 2025","passed","Sun May 18 17:33:55 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_03 Verify the Store navigation menu options without dropdown","1333","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:32:43 GMT 2025","passed","Sun May 18 17:32:44 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","2119","testComponentsDropdownNavigation","Smoke","Sun May 18 17:33:53 GMT 2025","passed","Sun May 18 17:33:55 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_04 Verify the 'Components' category dropdown options navigation","964","testComponentsDropdownNavigation","Smoke","Sun May 18 17:33:29 GMT 2025","passed","Sun May 18 17:33:30 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_03 Verify the Store navigation menu options without dropdown","1386","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:32:43 GMT 2025","passed","Sun May 18 17:32:45 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","2049","testComponentsDropdownNavigation","Smoke","Sun May 18 17:33:06 GMT 2025","passed","Sun May 18 17:33:08 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_03 Verify the Store navigation menu options without dropdown","2344","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:33:03 GMT 2025","passed","Sun May 18 17:33:05 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","1639","testComponentsDropdownNavigation","Smoke","Sun May 18 17:33:52 GMT 2025","passed","Sun May 18 17:33:54 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the Apple Cinema minimal quantity warning message","2651","testAppleCinemaWarningMessage","Regression","Sun May 18 17:35:11 GMT 2025","passed","Sun May 18 17:35:14 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Edge","com.opencart.test.ProductTest","testAppleCinemaWarningMessage"
"TC_03 Verify the Store navigation menu options without dropdown","1634","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:33:53 GMT 2025","passed","Sun May 18 17:33:55 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the search result page heading","912","testSearchResultInPageHeading","Regression","Sun May 18 17:35:04 GMT 2025","passed","Sun May 18 17:35:05 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Edge","com.opencart.test.SearchTest","testSearchResultInPageHeading"
"Verify the added item quantity via cart preview","2079","testAddedItemQuantityViaCartPreview","Regression","Sun May 18 17:35:10 GMT 2025","passed","Sun May 18 17:35:12 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Edge","com.opencart.test.CartTest","testAddedItemQuantityViaCartPreview"
"Verify the opened product name","2312","testProductName","Regression","Sun May 18 17:34:54 GMT 2025","passed","Sun May 18 17:34:57 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Firefox","com.opencart.test.ProductTest","testProductName"
"TC_04 Verify the 'Components' category dropdown options navigation","1782","testComponentsDropdownNavigation","Smoke","Sun May 18 17:32:43 GMT 2025","passed","Sun May 18 17:32:45 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_02 Verify the Store navigation menu options via dropdown","2385","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:33:19 GMT 2025","passed","Sun May 18 17:33:22 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","840","testComponentsDropdownNavigation","Smoke","Sun May 18 17:32:49 GMT 2025","passed","Sun May 18 17:32:50 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_02 Verify the Store navigation menu options via dropdown","1886","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:33:10 GMT 2025","passed","Sun May 18 17:33:12 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the search result page heading","1016","testSearchResultInPageHeading","Regression","Sun May 18 17:34:28 GMT 2025","passed","Sun May 18 17:34:29 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Chrome","com.opencart.test.SearchTest","testSearchResultInPageHeading"
"Verify the login page has the supposed sidebar menu options","588","testSidebarMenuOptions","Regression","Sun May 18 17:34:32 GMT 2025","passed","Sun May 18 17:34:33 GMT 2025","com.opencart.test.LoginTest","Regression Test Run on Chrome","com.opencart.test.LoginTest","testSidebarMenuOptions"
"Verify the search field visibility","74","testSearchFieldVisibility","Regression","Sun May 18 17:34:39 GMT 2025","passed","Sun May 18 17:34:39 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Firefox","com.opencart.test.SearchTest","testSearchFieldVisibility"
"Verify the successful file uploading on the Apple Cinema page","3168","testAppleCinemaFileUploading","Regression","Sun May 18 17:34:28 GMT 2025","passed","Sun May 18 17:34:31 GMT 2025","com.opencart.test.FileUploadingTest","Regression Test Run on Chrome","com.opencart.test.FileUploadingTest","testAppleCinemaFileUploading"
"Verify the message when the search term does not match any products","681","testMessageForEmptySearchResult","Regression","Sun May 18 17:34:39 GMT 2025","passed","Sun May 18 17:34:39 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Firefox","com.opencart.test.SearchTest","testMessageForEmptySearchResult"
"TC_04 Verify the 'Components' category dropdown options navigation","2085","testComponentsDropdownNavigation","Smoke","Sun May 18 17:32:43 GMT 2025","passed","Sun May 18 17:32:45 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the Apple Cinema minimal quantity warning message","2189","testAppleCinemaWarningMessage","Regression","Sun May 18 17:34:17 GMT 2025","passed","Sun May 18 17:34:19 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Chrome","com.opencart.test.ProductTest","testAppleCinemaWarningMessage"
"Verify the message when the search term does not match any products","596","testMessageForEmptySearchResult","Regression","Sun May 18 17:34:23 GMT 2025","passed","Sun May 18 17:34:24 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Chrome","com.opencart.test.SearchTest","testMessageForEmptySearchResult"
"TC_04 Verify the 'Components' category dropdown options navigation","2338","testComponentsDropdownNavigation","Smoke","Sun May 18 17:33:22 GMT 2025","passed","Sun May 18 17:33:24 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the added item name via cart preview","1987","testAddedItemNameViaCartPreview","Regression","Sun May 18 17:35:09 GMT 2025","passed","Sun May 18 17:35:11 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Edge","com.opencart.test.CartTest","testAddedItemNameViaCartPreview"
"Verify the added item name via cart preview","1514","testAddedItemNameViaCartPreview","Regression","Sun May 18 17:34:23 GMT 2025","passed","Sun May 18 17:34:24 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Chrome","com.opencart.test.CartTest","testAddedItemNameViaCartPreview"
"Verify the search result page heading","1119","testSearchResultInPageHeading","Regression","Sun May 18 17:34:40 GMT 2025","passed","Sun May 18 17:34:41 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Firefox","com.opencart.test.SearchTest","testSearchResultInPageHeading"
"Verify the opened product breadcrumb path","1923","testProductPath","Regression","Sun May 18 17:34:17 GMT 2025","passed","Sun May 18 17:34:19 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Chrome","com.opencart.test.ProductTest","testProductPath"
"Verify the added item quantity via cart preview","1832","testAddedItemQuantityViaCartPreview","Regression","Sun May 18 17:34:48 GMT 2025","passed","Sun May 18 17:34:50 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Firefox","com.opencart.test.CartTest","testAddedItemQuantityViaCartPreview"
"TC_02 Verify the Store navigation menu options via dropdown","2742","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:32:43 GMT 2025","passed","Sun May 18 17:32:46 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_03 Verify the Store navigation menu options without dropdown","1446","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:32:43 GMT 2025","passed","Sun May 18 17:32:45 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the added item quantity via cart","1558","testAddedItemQuantityViaCart","Regression","Sun May 18 17:34:23 GMT 2025","passed","Sun May 18 17:34:24 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Chrome","com.opencart.test.CartTest","testAddedItemQuantityViaCart"
"Verify the message when the search term does not match any products","767","testMessageForEmptySearchResult","Regression","Sun May 18 17:35:04 GMT 2025","passed","Sun May 18 17:35:05 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Edge","com.opencart.test.SearchTest","testMessageForEmptySearchResult"
"Verify a registered user can log in","1726","testLogin","Regression","Sun May 18 17:34:57 GMT 2025","passed","Sun May 18 17:34:59 GMT 2025","com.opencart.test.LoginTest","Regression Test Run on Firefox","com.opencart.test.LoginTest","testLogin"
