"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC_02 Verify the Store navigation menu options via dropdown","1551","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:20:13 GMT 2025","passed","Sun May 18 17:20:15 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","1558","testComponentsDropdownNavigation","Smoke","Sun May 18 17:20:49 GMT 2025","passed","Sun May 18 17:20:50 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_02 Verify the Store navigation menu options via dropdown","2282","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:20:49 GMT 2025","passed","Sun May 18 17:20:51 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the opened product name","2118","testProductName","Regression","Sun May 18 17:21:50 GMT 2025","passed","Sun May 18 17:21:52 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Firefox","com.opencart.test.ProductTest","testProductName"
"Verify the Apple Cinema minimal quantity warning message","3182","testAppleCinemaWarningMessage","Regression","Sun May 18 17:21:46 GMT 2025","passed","Sun May 18 17:21:49 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Firefox","com.opencart.test.ProductTest","testAppleCinemaWarningMessage"
"TC_04 Verify the 'Components' category dropdown options navigation","2828","testComponentsDropdownNavigation","Smoke","Sun May 18 17:20:16 GMT 2025","passed","Sun May 18 17:20:19 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_03 Verify the Store navigation menu options without dropdown","1699","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:20:48 GMT 2025","passed","Sun May 18 17:20:50 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify a registered user can log in","1719","testLogin","Regression","Sun May 18 17:22:13 GMT 2025","passed","Sun May 18 17:22:15 GMT 2025","com.opencart.test.LoginTest","Regression Test Run on Edge","com.opencart.test.LoginTest","testLogin"
"TC_02 Verify the Store navigation menu options via dropdown","1976","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:20:48 GMT 2025","passed","Sun May 18 17:20:50 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_02 Verify the Store navigation menu options via dropdown","1868","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:19:39 GMT 2025","passed","Sun May 18 17:19:41 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","1818","testComponentsDropdownNavigation","Smoke","Sun May 18 17:20:49 GMT 2025","passed","Sun May 18 17:20:51 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_03 Verify the Store navigation menu options without dropdown","1551","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:20:49 GMT 2025","passed","Sun May 18 17:20:50 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","2003","testComponentsDropdownNavigation","Smoke","Sun May 18 17:20:18 GMT 2025","passed","Sun May 18 17:20:20 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_04 Verify the 'Components' category dropdown options navigation","2339","testComponentsDropdownNavigation","Smoke","Sun May 18 17:20:46 GMT 2025","passed","Sun May 18 17:20:48 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_02 Verify the Store navigation menu options via dropdown","2445","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:20:17 GMT 2025","passed","Sun May 18 17:20:19 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_03 Verify the Store navigation menu options without dropdown","1988","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:20:48 GMT 2025","passed","Sun May 18 17:20:50 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the search field visibility","50","testSearchFieldVisibility","Regression","Sun May 18 17:21:35 GMT 2025","passed","Sun May 18 17:21:35 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Firefox","com.opencart.test.SearchTest","testSearchFieldVisibility"
"Verify the opened product name","1907","testProductName","Regression","Sun May 18 17:22:12 GMT 2025","passed","Sun May 18 17:22:14 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Edge","com.opencart.test.ProductTest","testProductName"
"TC_04 Verify the 'Components' category dropdown options navigation","3250","testComponentsDropdownNavigation","Smoke","Sun May 18 17:20:10 GMT 2025","passed","Sun May 18 17:20:13 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the login page has the supposed sidebar menu options","1514","testSidebarMenuOptions","Regression","Sun May 18 17:21:56 GMT 2025","passed","Sun May 18 17:21:57 GMT 2025","com.opencart.test.LoginTest","Regression Test Run on Firefox","com.opencart.test.LoginTest","testSidebarMenuOptions"
"TC_02 Verify the Store navigation menu options via dropdown","1583","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:20:18 GMT 2025","passed","Sun May 18 17:20:20 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the opened product breadcrumb path","2069","testProductPath","Regression","Sun May 18 17:21:53 GMT 2025","passed","Sun May 18 17:21:55 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Firefox","com.opencart.test.ProductTest","testProductPath"
"TC_03 Verify the Store navigation menu options without dropdown","1453","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:19:39 GMT 2025","passed","Sun May 18 17:19:41 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","2026","testComponentsDropdownNavigation","Smoke","Sun May 18 17:20:17 GMT 2025","passed","Sun May 18 17:20:19 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the added item name via cart","1925","testAddedItemNameViaCart","Regression","Sun May 18 17:21:35 GMT 2025","passed","Sun May 18 17:21:37 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Firefox","com.opencart.test.CartTest","testAddedItemNameViaCart"
"TC_04 Verify the 'Components' category dropdown options navigation","1607","testComponentsDropdownNavigation","Smoke","Sun May 18 17:19:39 GMT 2025","passed","Sun May 18 17:19:41 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the added item name via cart","1459","testAddedItemNameViaCart","Regression","Sun May 18 17:22:01 GMT 2025","passed","Sun May 18 17:22:03 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Edge","com.opencart.test.CartTest","testAddedItemNameViaCart"
"Verify the added item name via cart","1561","testAddedItemNameViaCart","Regression","Sun May 18 17:21:14 GMT 2025","passed","Sun May 18 17:21:15 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Chrome","com.opencart.test.CartTest","testAddedItemNameViaCart"
"Verify the added item quantity via cart","1496","testAddedItemQuantityViaCart","Regression","Sun May 18 17:21:19 GMT 2025","passed","Sun May 18 17:21:21 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Chrome","com.opencart.test.CartTest","testAddedItemQuantityViaCart"
"TC_03 Verify the Store navigation menu options without dropdown","2668","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:20:02 GMT 2025","passed","Sun May 18 17:20:04 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the added item quantity via cart preview","2266","testAddedItemQuantityViaCartPreview","Regression","Sun May 18 17:21:45 GMT 2025","passed","Sun May 18 17:21:47 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Firefox","com.opencart.test.CartTest","testAddedItemQuantityViaCartPreview"
"Verify the search field visibility","24","testSearchFieldVisibility","Regression","Sun May 18 17:21:24 GMT 2025","passed","Sun May 18 17:21:24 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Chrome","com.opencart.test.SearchTest","testSearchFieldVisibility"
"Verify the search field visibility","22","testSearchFieldVisibility","Regression","Sun May 18 17:22:03 GMT 2025","passed","Sun May 18 17:22:03 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Edge","com.opencart.test.SearchTest","testSearchFieldVisibility"
"Verify the added item name via cart preview","1552","testAddedItemNameViaCartPreview","Regression","Sun May 18 17:22:07 GMT 2025","passed","Sun May 18 17:22:08 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Edge","com.opencart.test.CartTest","testAddedItemNameViaCartPreview"
"TC_03 Verify the Store navigation menu options without dropdown","1541","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:20:48 GMT 2025","passed","Sun May 18 17:20:49 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the Store home page is opened via current URL and the page title","305","testStoreHomePageURLAndTitle","Smoke","Sun May 18 17:20:48 GMT 2025","passed","Sun May 18 17:20:48 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testStoreHomePageURLAndTitle"
"TC_03 Verify the Store navigation menu options without dropdown","1940","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:20:00 GMT 2025","passed","Sun May 18 17:20:02 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the Apple Cinema minimal quantity warning message","1809","testAppleCinemaWarningMessage","Regression","Sun May 18 17:22:07 GMT 2025","passed","Sun May 18 17:22:09 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Edge","com.opencart.test.ProductTest","testAppleCinemaWarningMessage"
"Verify the message when the search term does not match any products","695","testMessageForEmptySearchResult","Regression","Sun May 18 17:22:02 GMT 2025","passed","Sun May 18 17:22:02 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Edge","com.opencart.test.SearchTest","testMessageForEmptySearchResult"
"Verify the added item quantity via cart preview","1551","testAddedItemQuantityViaCartPreview","Regression","Sun May 18 17:21:20 GMT 2025","passed","Sun May 18 17:21:21 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Chrome","com.opencart.test.CartTest","testAddedItemQuantityViaCartPreview"
"Verify the added item quantity via cart","1529","testAddedItemQuantityViaCart","Regression","Sun May 18 17:22:08 GMT 2025","passed","Sun May 18 17:22:09 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Edge","com.opencart.test.CartTest","testAddedItemQuantityViaCart"
"Verify the message when the search term does not match any products","726","testMessageForEmptySearchResult","Regression","Sun May 18 17:21:36 GMT 2025","passed","Sun May 18 17:21:37 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Firefox","com.opencart.test.SearchTest","testMessageForEmptySearchResult"
"Verify the search result page heading","1677","testSearchResultInPageHeading","Regression","Sun May 18 17:21:37 GMT 2025","passed","Sun May 18 17:21:38 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Firefox","com.opencart.test.SearchTest","testSearchResultInPageHeading"
"Verify the Apple Cinema minimal quantity warning message","3069","testAppleCinemaWarningMessage","Regression","Sun May 18 17:21:14 GMT 2025","passed","Sun May 18 17:21:17 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Chrome","com.opencart.test.ProductTest","testAppleCinemaWarningMessage"
"TC_02 Verify the Store navigation menu options via dropdown","1942","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:20:49 GMT 2025","passed","Sun May 18 17:20:51 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_02 Verify the Store navigation menu options via dropdown","2236","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:19:39 GMT 2025","passed","Sun May 18 17:19:41 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the opened product name","1907","testProductName","Regression","Sun May 18 17:21:13 GMT 2025","passed","Sun May 18 17:21:15 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Chrome","com.opencart.test.ProductTest","testProductName"
"TC_03 Verify the Store navigation menu options without dropdown","1541","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:19:39 GMT 2025","passed","Sun May 18 17:19:41 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the opened product breadcrumb path","2193","testProductPath","Regression","Sun May 18 17:21:14 GMT 2025","passed","Sun May 18 17:21:16 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Chrome","com.opencart.test.ProductTest","testProductPath"
"Verify the login page has the supposed sidebar menu options","721","testSidebarMenuOptions","Regression","Sun May 18 17:22:14 GMT 2025","passed","Sun May 18 17:22:14 GMT 2025","com.opencart.test.LoginTest","Regression Test Run on Edge","com.opencart.test.LoginTest","testSidebarMenuOptions"
"TC_04 Verify the 'Components' category dropdown options navigation","2095","testComponentsDropdownNavigation","Smoke","Sun May 18 17:19:39 GMT 2025","passed","Sun May 18 17:19:41 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_02 Verify the Store navigation menu options via dropdown","2312","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:19:39 GMT 2025","passed","Sun May 18 17:19:42 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the opened product breadcrumb path","1936","testProductPath","Regression","Sun May 18 17:22:13 GMT 2025","passed","Sun May 18 17:22:15 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Edge","com.opencart.test.ProductTest","testProductPath"
"Verify the search result page heading","893","testSearchResultInPageHeading","Regression","Sun May 18 17:22:02 GMT 2025","passed","Sun May 18 17:22:03 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Edge","com.opencart.test.SearchTest","testSearchResultInPageHeading"
"TC_04 Verify the 'Components' category dropdown options navigation","2304","testComponentsDropdownNavigation","Smoke","Sun May 18 17:19:39 GMT 2025","passed","Sun May 18 17:19:42 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the message when the search term does not match any products","753","testMessageForEmptySearchResult","Regression","Sun May 18 17:21:21 GMT 2025","passed","Sun May 18 17:21:22 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Chrome","com.opencart.test.SearchTest","testMessageForEmptySearchResult"
"Verify the Store home page is opened via current URL and the page title","67","testStoreHomePageURLAndTitle","Smoke","Sun May 18 17:20:17 GMT 2025","passed","Sun May 18 17:20:17 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testStoreHomePageURLAndTitle"
"TC_02 Verify the Store navigation menu options via dropdown","2567","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:20:05 GMT 2025","passed","Sun May 18 17:20:08 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the successful file uploading on the Apple Cinema page","2995","testAppleCinemaFileUploading","Regression","Sun May 18 17:21:24 GMT 2025","passed","Sun May 18 17:21:27 GMT 2025","com.opencart.test.FileUploadingTest","Regression Test Run on Chrome","com.opencart.test.FileUploadingTest","testAppleCinemaFileUploading"
"TC_02 Verify the Store navigation menu options via dropdown","1701","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 17:19:39 GMT 2025","passed","Sun May 18 17:19:41 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the Store home page is opened via current URL and the page title","87","testStoreHomePageURLAndTitle","Smoke","Sun May 18 17:19:39 GMT 2025","passed","Sun May 18 17:19:39 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testStoreHomePageURLAndTitle"
"Verify the added item quantity via cart","1871","testAddedItemQuantityViaCart","Regression","Sun May 18 17:21:44 GMT 2025","passed","Sun May 18 17:21:46 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Firefox","com.opencart.test.CartTest","testAddedItemQuantityViaCart"
"TC_04 Verify the 'Components' category dropdown options navigation","1613","testComponentsDropdownNavigation","Smoke","Sun May 18 17:20:49 GMT 2025","passed","Sun May 18 17:20:51 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_03 Verify the Store navigation menu options without dropdown","1489","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:20:18 GMT 2025","passed","Sun May 18 17:20:20 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","806","testComponentsDropdownNavigation","Smoke","Sun May 18 17:19:45 GMT 2025","passed","Sun May 18 17:19:46 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the added item name via cart preview","1508","testAddedItemNameViaCartPreview","Regression","Sun May 18 17:21:19 GMT 2025","passed","Sun May 18 17:21:21 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Chrome","com.opencart.test.CartTest","testAddedItemNameViaCartPreview"
"TC_04 Verify the 'Components' category dropdown options navigation","850","testComponentsDropdownNavigation","Smoke","Sun May 18 17:20:54 GMT 2025","passed","Sun May 18 17:20:54 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_03 Verify the Store navigation menu options without dropdown","1687","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 17:19:39 GMT 2025","passed","Sun May 18 17:19:41 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Chrome","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","896","testComponentsDropdownNavigation","Smoke","Sun May 18 17:20:26 GMT 2025","passed","Sun May 18 17:20:27 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Firefox","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
