"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 17 23:07:15 GMT 2025","Sat May 17 23:07:15 GMT 2025","27","CrossBrowserSuite","EdgeTest","com.opencart.test.SearchTest","com.opencart.test.SearchTest","testSearchFieldVisibility","testSearchFieldVisibility","Verify the search field visibility"
"passed","Sat May 17 23:05:45 GMT 2025","Sat May 17 23:05:46 GMT 2025","1103","CrossBrowserSuite","ChromeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown","testNavigationBarMenuWithoutDropdown","TC_03 Verify the Store navigation menu options without dropdown"
"passed","Sat May 17 23:06:45 GMT 2025","Sat May 17 23:06:46 GMT 2025","1244","CrossBrowserSuite","FirefoxTest","com.opencart.test.LoginTest","com.opencart.test.LoginTest","testSidebarMenuOptions","testSidebarMenuOptions","Verify the login page has the supposed sidebar menu options"
"passed","Sat May 17 23:05:45 GMT 2025","Sat May 17 23:05:47 GMT 2025","2123","CrossBrowserSuite","ChromeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown","testNavigationBarMenuWithDropdown","TC_02 Verify the Store navigation menu options via dropdown"
"passed","Sat May 17 23:06:48 GMT 2025","Sat May 17 23:06:50 GMT 2025","2235","CrossBrowserSuite","FirefoxTest","com.opencart.test.CartTest","com.opencart.test.CartTest","testAddedItemNameViaCartPreview","testAddedItemNameViaCartPreview","Verify the added item name via cart preview"
"passed","Sat May 17 23:07:24 GMT 2025","Sat May 17 23:07:26 GMT 2025","1510","CrossBrowserSuite","EdgeTest","com.opencart.test.ProductTest","com.opencart.test.ProductTest","testProductName","testProductName","Verify the opened product name"
"passed","Sat May 17 23:07:22 GMT 2025","Sat May 17 23:07:23 GMT 2025","1297","CrossBrowserSuite","EdgeTest","com.opencart.test.CartTest","com.opencart.test.CartTest","testAddedItemQuantityViaCart","testAddedItemQuantityViaCart","Verify the added item quantity via cart"
"passed","Sat May 17 23:06:01 GMT 2025","Sat May 17 23:06:03 GMT 2025","1304","CrossBrowserSuite","ChromeTest","com.opencart.test.ProductTest","com.opencart.test.ProductTest","testProductPath","testProductPath","Verify the opened product breadcrumb path"
"passed","Sat May 17 23:05:54 GMT 2025","Sat May 17 23:05:56 GMT 2025","1558","CrossBrowserSuite","ChromeTest","com.opencart.test.CartTest","com.opencart.test.CartTest","testAddedItemNameViaCartPreview","testAddedItemNameViaCartPreview","Verify the added item name via cart preview"
"passed","Sat May 17 23:05:50 GMT 2025","Sat May 17 23:05:51 GMT 2025","745","CrossBrowserSuite","ChromeTest","com.opencart.test.NavigationTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation","testComponentsDropdownNavigation","TC_04 Verify the 'Components' category dropdown options navigation"
