"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC_04 Verify the 'Components' category dropdown options navigation","809","testComponentsDropdownNavigation","Smoke","Sun May 18 13:24:49 GMT 2025","passed","Sun May 18 13:24:50 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the added item quantity via cart preview","1453","testAddedItemQuantityViaCartPreview","CrossBrowserSuite","Sun May 18 13:26:29 GMT 2025","passed","Sun May 18 13:26:30 GMT 2025","com.opencart.test.CartTest","ChromeTest","com.opencart.test.CartTest","testAddedItemQuantityViaCartPreview"
"TC_03 Verify the Store navigation menu options without dropdown","1512","testNavigationBarMenuWithoutDropdown","CrossBrowserSuite","Sun May 18 13:26:16 GMT 2025","passed","Sun May 18 13:26:17 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","786","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 13:27:04 GMT 2025","passed","Sun May 18 13:27:05 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the search field visibility","35","testSearchFieldVisibility","Regression","Sun May 18 13:25:50 GMT 2025","passed","Sun May 18 13:25:50 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Edge","com.opencart.test.SearchTest","testSearchFieldVisibility"
"TC_03 Verify the Store navigation menu options without dropdown","2016","testNavigationBarMenuWithoutDropdown","CrossBrowserSuite","Sun May 18 13:26:56 GMT 2025","passed","Sun May 18 13:26:58 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"TC_03 Verify the Store navigation menu options without dropdown","1074","testNavigationBarMenuWithoutDropdown","CrossBrowserSuite","Sun May 18 13:26:16 GMT 2025","passed","Sun May 18 13:26:17 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the opened product name","1652","testProductName","Regression","Sun May 18 13:25:41 GMT 2025","passed","Sun May 18 13:25:42 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Firefox","com.opencart.test.ProductTest","testProductName"
"TC_02 Verify the Store navigation menu options via dropdown","2009","testNavigationBarMenuWithDropdown","CrossBrowserSuite","Sun May 18 13:27:00 GMT 2025","passed","Sun May 18 13:27:02 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the message when the search term does not match any products","789","testMessageForEmptySearchResult","Regression","Sun May 18 13:25:50 GMT 2025","passed","Sun May 18 13:25:50 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Edge","com.opencart.test.SearchTest","testMessageForEmptySearchResult"
"Verify the search result page heading","861","testSearchResultInPageHeading","Regression","Sun May 18 13:25:50 GMT 2025","passed","Sun May 18 13:25:50 GMT 2025","com.opencart.test.SearchTest","Regression Test Run on Edge","com.opencart.test.SearchTest","testSearchResultInPageHeading"
"TC_04 Verify the 'Components' category dropdown options navigation","1945","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 13:26:16 GMT 2025","passed","Sun May 18 13:26:17 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the added item name via cart","1734","testAddedItemNameViaCart","Regression","Sun May 18 13:25:27 GMT 2025","passed","Sun May 18 13:25:29 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Firefox","com.opencart.test.CartTest","testAddedItemNameViaCart"
"TC_04 Verify the 'Components' category dropdown options navigation","1950","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 13:26:16 GMT 2025","passed","Sun May 18 13:26:17 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify a registered user can log in","1681","testLogin","Regression","Sun May 18 13:25:59 GMT 2025","passed","Sun May 18 13:26:01 GMT 2025","com.opencart.test.LoginTest","Regression Test Run on Edge","com.opencart.test.LoginTest","testLogin"
"Verify the opened product name","1681","testProductName","Regression","Sun May 18 13:25:58 GMT 2025","passed","Sun May 18 13:26:00 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Edge","com.opencart.test.ProductTest","testProductName"
"TC_02 Verify the Store navigation menu options via dropdown","2513","testNavigationBarMenuWithDropdown","CrossBrowserSuite","Sun May 18 13:26:55 GMT 2025","passed","Sun May 18 13:26:57 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the added item name via cart preview","1574","testAddedItemNameViaCartPreview","Regression","Sun May 18 13:25:53 GMT 2025","passed","Sun May 18 13:25:55 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Edge","com.opencart.test.CartTest","testAddedItemNameViaCartPreview"
"TC_02 Verify the Store navigation menu options via dropdown","2859","testNavigationBarMenuWithDropdown","CrossBrowserSuite","Sun May 18 13:26:53 GMT 2025","passed","Sun May 18 13:26:56 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the added item quantity via cart","1530","testAddedItemQuantityViaCart","Regression","Sun May 18 13:25:54 GMT 2025","passed","Sun May 18 13:25:55 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Edge","com.opencart.test.CartTest","testAddedItemQuantityViaCart"
"TC_04 Verify the 'Components' category dropdown options navigation","2128","testComponentsDropdownNavigation","Smoke","Sun May 18 13:24:43 GMT 2025","passed","Sun May 18 13:24:46 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_04 Verify the 'Components' category dropdown options navigation","2279","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 13:26:58 GMT 2025","passed","Sun May 18 13:27:00 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the Store home page is opened via current URL and the page title","207","testStoreHomePageURLAndTitle","Smoke","Sun May 18 13:24:44 GMT 2025","passed","Sun May 18 13:24:44 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testStoreHomePageURLAndTitle"
"Verify the search result page heading","970","testSearchResultInPageHeading","CrossBrowserSuite","Sun May 18 13:27:10 GMT 2025","passed","Sun May 18 13:27:11 GMT 2025","com.opencart.test.SearchTest","FirefoxTest","com.opencart.test.SearchTest","testSearchResultInPageHeading"
"TC_04 Verify the 'Components' category dropdown options navigation","1817","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 13:26:16 GMT 2025","passed","Sun May 18 13:26:17 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the message when the search term does not match any products","856","testMessageForEmptySearchResult","CrossBrowserSuite","Sun May 18 13:27:08 GMT 2025","passed","Sun May 18 13:27:09 GMT 2025","com.opencart.test.SearchTest","FirefoxTest","com.opencart.test.SearchTest","testMessageForEmptySearchResult"
"TC_04 Verify the 'Components' category dropdown options navigation","1931","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 13:26:59 GMT 2025","passed","Sun May 18 13:27:01 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_02 Verify the Store navigation menu options via dropdown","2475","testNavigationBarMenuWithDropdown","CrossBrowserSuite","Sun May 18 13:26:58 GMT 2025","passed","Sun May 18 13:27:00 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the search field visibility","236","testSearchFieldVisibility","CrossBrowserSuite","Sun May 18 13:26:20 GMT 2025","passed","Sun May 18 13:26:20 GMT 2025","com.opencart.test.SearchTest","ChromeTest","com.opencart.test.SearchTest","testSearchFieldVisibility"
"Verify the search result page heading","900","testSearchResultInPageHeading","CrossBrowserSuite","Sun May 18 13:26:21 GMT 2025","passed","Sun May 18 13:26:22 GMT 2025","com.opencart.test.SearchTest","ChromeTest","com.opencart.test.SearchTest","testSearchResultInPageHeading"
"TC_03 Verify the Store navigation menu options without dropdown","1551","testNavigationBarMenuWithoutDropdown","Smoke","Sun May 18 13:24:44 GMT 2025","passed","Sun May 18 13:24:45 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the added item name via cart","1465","testAddedItemNameViaCart","Regression","Sun May 18 13:25:50 GMT 2025","passed","Sun May 18 13:25:51 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Edge","com.opencart.test.CartTest","testAddedItemNameViaCart"
"TC_03 Verify the Store navigation menu options without dropdown","1351","testNavigationBarMenuWithoutDropdown","CrossBrowserSuite","Sun May 18 13:26:16 GMT 2025","passed","Sun May 18 13:26:17 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithoutDropdown"
"Verify the added item quantity via cart","1790","testAddedItemQuantityViaCart","Regression","Sun May 18 13:25:33 GMT 2025","passed","Sun May 18 13:25:34 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Firefox","com.opencart.test.CartTest","testAddedItemQuantityViaCart"
"TC_04 Verify the 'Components' category dropdown options navigation","1756","testComponentsDropdownNavigation","Smoke","Sun May 18 13:24:44 GMT 2025","passed","Sun May 18 13:24:45 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_04 Verify the 'Components' category dropdown options navigation","1331","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 13:26:16 GMT 2025","passed","Sun May 18 13:26:17 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the search field visibility","88","testSearchFieldVisibility","CrossBrowserSuite","Sun May 18 13:27:09 GMT 2025","passed","Sun May 18 13:27:09 GMT 2025","com.opencart.test.SearchTest","FirefoxTest","com.opencart.test.SearchTest","testSearchFieldVisibility"
"TC_02 Verify the Store navigation menu options via dropdown","1956","testNavigationBarMenuWithDropdown","CrossBrowserSuite","Sun May 18 13:26:16 GMT 2025","passed","Sun May 18 13:26:17 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify a registered user can log in","2091","testLogin","CrossBrowserSuite","Sun May 18 13:27:12 GMT 2025","passed","Sun May 18 13:27:14 GMT 2025","com.opencart.test.LoginTest","FirefoxTest","com.opencart.test.LoginTest","testLogin"
"TC_04 Verify the 'Components' category dropdown options navigation","3274","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 13:26:43 GMT 2025","passed","Sun May 18 13:26:47 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_04 Verify the 'Components' category dropdown options navigation","1915","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 13:26:41 GMT 2025","passed","Sun May 18 13:26:43 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_02 Verify the Store navigation menu options via dropdown","2156","testNavigationBarMenuWithDropdown","CrossBrowserSuite","Sun May 18 13:26:16 GMT 2025","passed","Sun May 18 13:26:18 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the Store home page is opened via current URL and the page title","584","testStoreHomePageURLAndTitle","CrossBrowserSuite","Sun May 18 13:26:58 GMT 2025","passed","Sun May 18 13:26:58 GMT 2025","com.opencart.test.NavigationTest","FirefoxTest","com.opencart.test.NavigationTest","testStoreHomePageURLAndTitle"
"TC_02 Verify the Store navigation menu options via dropdown","2016","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 13:24:44 GMT 2025","passed","Sun May 18 13:24:46 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify the login page has the supposed sidebar menu options","921","testSidebarMenuOptions","Regression","Sun May 18 13:26:00 GMT 2025","passed","Sun May 18 13:26:01 GMT 2025","com.opencart.test.LoginTest","Regression Test Run on Edge","com.opencart.test.LoginTest","testSidebarMenuOptions"
"Verify the message when the search term does not match any products","939","testMessageForEmptySearchResult","CrossBrowserSuite","Sun May 18 13:26:20 GMT 2025","passed","Sun May 18 13:26:21 GMT 2025","com.opencart.test.SearchTest","ChromeTest","com.opencart.test.SearchTest","testMessageForEmptySearchResult"
"Verify the added item name via cart","1426","testAddedItemNameViaCart","CrossBrowserSuite","Sun May 18 13:26:25 GMT 2025","passed","Sun May 18 13:26:26 GMT 2025","com.opencart.test.CartTest","ChromeTest","com.opencart.test.CartTest","testAddedItemNameViaCart"
"Verify the login page has the supposed sidebar menu options","669","testSidebarMenuOptions","Regression","Sun May 18 13:25:45 GMT 2025","passed","Sun May 18 13:25:46 GMT 2025","com.opencart.test.LoginTest","Regression Test Run on Firefox","com.opencart.test.LoginTest","testSidebarMenuOptions"
"Verify the Apple Cinema minimal quantity warning message","1584","testAppleCinemaWarningMessage","Regression","Sun May 18 13:25:54 GMT 2025","passed","Sun May 18 13:25:56 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Edge","com.opencart.test.ProductTest","testAppleCinemaWarningMessage"
"TC_04 Verify the 'Components' category dropdown options navigation","1979","testComponentsDropdownNavigation","Smoke","Sun May 18 13:24:44 GMT 2025","passed","Sun May 18 13:24:46 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the opened product name","1721","testProductName","CrossBrowserSuite","Sun May 18 13:26:29 GMT 2025","passed","Sun May 18 13:26:31 GMT 2025","com.opencart.test.ProductTest","ChromeTest","com.opencart.test.ProductTest","testProductName"
"TC_02 Verify the Store navigation menu options via dropdown","2149","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 13:24:44 GMT 2025","passed","Sun May 18 13:24:46 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"Verify a registered user can log in","1660","testLogin","CrossBrowserSuite","Sun May 18 13:26:24 GMT 2025","passed","Sun May 18 13:26:26 GMT 2025","com.opencart.test.LoginTest","ChromeTest","com.opencart.test.LoginTest","testLogin"
"Verify the added item quantity via cart preview","1395","testAddedItemQuantityViaCartPreview","Regression","Sun May 18 13:25:34 GMT 2025","passed","Sun May 18 13:25:35 GMT 2025","com.opencart.test.CartTest","Regression Test Run on Firefox","com.opencart.test.CartTest","testAddedItemQuantityViaCartPreview"
"Verify the login page has the supposed sidebar menu options","738","testSidebarMenuOptions","CrossBrowserSuite","Sun May 18 13:26:24 GMT 2025","passed","Sun May 18 13:26:25 GMT 2025","com.opencart.test.LoginTest","ChromeTest","com.opencart.test.LoginTest","testSidebarMenuOptions"
"Verify the added item name via cart preview","1466","testAddedItemNameViaCartPreview","CrossBrowserSuite","Sun May 18 13:26:24 GMT 2025","passed","Sun May 18 13:26:26 GMT 2025","com.opencart.test.CartTest","ChromeTest","com.opencart.test.CartTest","testAddedItemNameViaCartPreview"
"Verify the successful file uploading on the Apple Cinema page","2850","testAppleCinemaFileUploading","Regression","Sun May 18 13:25:15 GMT 2025","passed","Sun May 18 13:25:17 GMT 2025","com.opencart.test.FileUploadingTest","Regression Test Run on Chrome","com.opencart.test.FileUploadingTest","testAppleCinemaFileUploading"
"Verify the added item quantity via cart","1372","testAddedItemQuantityViaCart","CrossBrowserSuite","Sun May 18 13:26:28 GMT 2025","passed","Sun May 18 13:26:29 GMT 2025","com.opencart.test.CartTest","ChromeTest","com.opencart.test.CartTest","testAddedItemQuantityViaCart"
"Verify the opened product breadcrumb path","1638","testProductPath","Regression","Sun May 18 13:25:59 GMT 2025","passed","Sun May 18 13:26:01 GMT 2025","com.opencart.test.ProductTest","Regression Test Run on Edge","com.opencart.test.ProductTest","testProductPath"
"TC_02 Verify the Store navigation menu options via dropdown","2392","testNavigationBarMenuWithDropdown","Smoke","Sun May 18 13:24:43 GMT 2025","passed","Sun May 18 13:24:46 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testNavigationBarMenuWithDropdown"
"TC_04 Verify the 'Components' category dropdown options navigation","2206","testComponentsDropdownNavigation","Smoke","Sun May 18 13:24:44 GMT 2025","passed","Sun May 18 13:24:46 GMT 2025","com.opencart.test.NavigationTest","Smoke Test Run on Edge","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"TC_04 Verify the 'Components' category dropdown options navigation","835","testComponentsDropdownNavigation","CrossBrowserSuite","Sun May 18 13:26:21 GMT 2025","passed","Sun May 18 13:26:22 GMT 2025","com.opencart.test.NavigationTest","ChromeTest","com.opencart.test.NavigationTest","testComponentsDropdownNavigation"
"Verify the Apple Cinema minimal quantity warning message","1742","testAppleCinemaWarningMessage","CrossBrowserSuite","Sun May 18 13:26:29 GMT 2025","passed","Sun May 18 13:26:31 GMT 2025","com.opencart.test.ProductTest","ChromeTest","com.opencart.test.ProductTest","testAppleCinemaWarningMessage"
